linoleic,palmitoleic,other,stearic,eicosenoic,linolenic,oleic,arachidic
1.0342036611317509,-0.36611380145467465,-1.0784814923424746,-0.3239908558634495,1.4689010846388557,-1.4686907685249226,0.31305585792356855,-0.1440220512363448
0.07631354189718159,-0.788891567368654,-1.0784814923424746,-0.7353484567288882,0.39329697936366675,0.6482811367318391,-0.45771257662115933,-0.3022880416059544
-0.3048876280022899,1.0548892450895337,0.8247211412030687,-0.06221783713089761,0.4400623752451967,-0.804542719816919,1.9096476151947908,1.0429728765357273
0.5210482401132317,0.6908306133302737,-1.0784814923424746,-0.884933038861775,-1.3370226682529416,-0.9290704789496697,0.5883302988324,-1.726681954932441
-0.6763144089299801,0.5029293840351718,0.6132541819202306,0.9661761650326991,-0.7758379176745821,0.8724311031707903,-1.4211731198020692,0.2516429246876793
-0.7080811730882693,0.6790867864993299,0.6132541819202306,0.5922147097004821,0.39329697936366675,0.4033765437707627,0.2580009697418023,-0.06488905605153997
0.23514736268862804,-0.9239455759245084,-0.9375035194872492,-0.7727446022621098,0.6738893546528465,0.5196024522946634,0.06530886110562031,-0.7770860127147833
-1.7099560426958547,1.2604062146310515,0.3312982362097797,2.0319663127295176,-0.3549493547408125,1.4618624963991436,0.4506930783779843,0.09337693431806966
-0.11184344580960882,0.5968799986827228,0.260809249782167,1.097062674398975,-0.12112237533316275,-0.6509584835531932,0.010253972923854032,0.17250992950287447
-0.8204866462637546,-0.38960145511656236,-0.9375035194872492,-0.5670658018293906,1.141543313468146,1.6860124628380948,1.193934068831829,-0.9353520030843929
-0.8571406049079345,0.6086238255136667,-0.021146695928283867,1.0783646016323643,0.6738893546528465,0.7105450162982144,-0.1549106916214448,1.9134358235685804
-0.44905986533606435,-0.5716307709961924,-1.007992505914862,-0.6231600201292231,0.39329697936366675,1.3954476915283434,0.17541863746915287,-0.6188200223451736
-0.8522534104220438,0.6379833925910263,0.6837431683478433,0.5174224186340387,0.4400623752451967,0.6648848379495392,0.42316563428710113,0.014243939133264844
0.6676640746899515,-0.28977892705353947,0.47227620906500517,0.3491397637345411,-0.3549493547408125,-1.518501872178023,1.7444829506494919,0.4890419102420937
0.0934187225977989,-0.9826647100792278,-1.0784814923424746,-0.5483677290627798,0.7206547505343764,0.7437524187336146,0.037781417014737174,-0.6188200223451736
1.6084490132239035,-0.9826647100792278,-1.007992505914862,-1.1654041303609377,0.29976618760060686,-1.5724639011355483,-1.3936456757111861,-0.7770860127147833
1.5669078600938329,-0.8065073076150697,-1.007992505914862,-1.4458752218601005,-1.1031956888452918,-1.5932185276576734,-0.5127674648029257,-0.5396870271603689
-1.1454850795754834,0.6262395657600824,1.8820559376172596,0.7978935101332014,1.3753702928757958,0.3162071123778372,1.2765164011044785,1.122105871720532
0.29379369651931597,-0.2662912733916517,0.40178722263739247,0.21825325436826512,-0.12112237533316275,-0.13209282050006527,-1.2009535670750042,-0.22315504642114958
-0.49793181019497096,0.6086238255136667,0.260809249782167,0.5174224186340387,-0.1678877712146927,0.4241311702928878,-0.45771257662115933,0.09337693431806966
-1.3263112755534379,1.8006222488544694,-0.021146695928283867,1.2466472565318618,-0.027591583570102832,0.80601629829999,-0.4301851325302762,0.4890419102420937
1.6084490132239035,-0.7477881734603504,-1.007992505914862,-1.3523848580270463,-1.8046766270682413,-1.5932185276576734,-0.6504046852573413,-0.5396870271603689
0.29379369651931597,-0.8241230478614856,-1.0784814923424746,-0.3987831469298929,0.8609509381789663,0.5860172571654637,-0.26502046798497736,0.09337693431806966
1.5717950545797237,-0.8065073076150697,-1.0784814923424746,-1.2962906397272136,-1.2434918764898817,-1.5849166770488234,-0.8430967938935233,0.2516429246876793
-0.8131558545349186,0.6027519120981947,0.04934229049932885,0.5922147097004821,0.06593920819295708,0.980355161085841,-0.8706242379844065,0.3307759198724841
1.486269151076637,-0.7184286063829908,-1.007992505914862,-0.9784234026948292,0.29976618760060686,-1.9668018050559255,-0.2374930238940942,1.8343028283837755
-0.742291534489504,0.4031068559721489,-0.1621246687835093,0.5361204914006495,-0.4952455423854024,1.0177134888256663,-0.595349797075575,0.7264408957965082
1.1319475508495642,-1.246900813775465,-1.0784814923424746,-0.510971583529558,1.4689010846388557,-1.136616744170921,1.1388791806500627,0.6473079006117033
1.2052554681379242,-0.48355206976411336,-1.007992505914862,-0.884933038861775,0.5335931670082567,-1.4686907685249226,0.31305585792356855,-0.1440220512363448
1.522923109720817,-1.0707434113113068,-0.9375035194872492,-0.510971583529558,-1.3370226682529416,-1.4686907685249226,0.5883302988324,-1.726681954932441
1.5962310270091769,-0.9239455759245084,-0.9375035194872492,-1.1093099120611052,-0.869368709437642,-1.5849166770488234,-0.9256791261661728,-0.9353520030843929
0.10808030605547088,0.5322889511125315,0.6837431683478433,-0.5857638745960014,-0.21465316709622265,-0.9415232548629447,1.964702503376557,1.201238866905337
-0.971989675326365,1.031401591427646,0.6132541819202306,0.9100819467328666,-0.40171475062234246,0.8765820284752154,-1.008261458438822,1.0429728765357273
-0.49793181019497096,0.09189544495213632,-0.1621246687835093,0.6670070007669255,0.06593920819295708,0.988657011694691,-1.9441945575288488,-0.06488905605153997
-2.118036782267725,2.6285620404360124,0.8247211412030687,2.6677007867942866,0.159469999956017,1.3539384384840931,-1.6138652284382513,-0.06488905605153997
1.0659704252900402,-1.4054424759932072,1.9525449240448722,-1.2962906397272136,0.159469999956017,-0.8751084499921444,1.0562968483774133,0.7264408957965082
0.13984707021376017,-1.1294625454660263,-1.007992505914862,-0.45487736522972544,0.3465315834821368,0.7852616717778649,-0.017273471167029108,-0.5396870271603689
1.1075115784201108,-1.1881816796207456,-1.007992505914862,-0.3239908558634495,-2.7399845446988405,-0.015866911976164612,-0.2374930238940942,-2.5180119067804894
1.241909426782104,-1.7988606748298268,0.6132541819202306,-1.614157876759598,0.29976618760060686,-0.8294482716434691,1.3315712892862448,1.0429728765357273
0.1178546950272522,-0.8241230478614856,-1.007992505914862,-0.4361792924631146,-0.027591583570102832,0.5901681824698888,0.14789119337826973,-0.3022880416059544
0.11296750054136154,-0.7477881734603504,-1.0784814923424746,-0.7353484567288882,0.6271239587713165,0.6565829873406891,-0.5127674648029257,-0.3022880416059544
0.16917023712910415,-1.1177187186350823,-0.9375035194872492,0.14346096330182173,1.4689010846388557,0.5486589294256385,-0.5127674648029257,0.2516429246876793
-1.6195429447068774,1.3484849158631305,0.8247211412030687,1.4336279841979704,-0.21465316709622265,1.349787513179668,0.23047352565091916,0.8055738909813129
1.5913438325232863,-1.593343705288309,0.9656991140582942,-1.0719137665278835,0.7674201464159064,-1.00378713442932,-0.9256791261661728,1.122105871720532
-2.179126713341358,2.9926206721952724,0.47227620906500517,1.7514952212303547,1.0947779175866161,1.3746930650062181,-1.9992494457106151,0.8847068861661178
0.5210482401132317,-0.3073946672999553,-1.007992505914862,-0.6979523111956665,1.9365550434541554,-0.7630334667726688,0.5883302988324,1.4386378524597514
-0.4857138239802443,0.5322889511125315,0.260809249782167,0.3678378365011519,0.11270460407448704,0.35771636542208746,-0.5127674648029257,0.09337693431806966
0.2058241957732841,-0.28390701363806753,0.8247211412030687,-0.2865947103302278,-0.07435697945163279,-0.6841658859885933,2.2675043883762713,1.2803718620901419
-1.223680191349734,1.207558993891804,0.8247211412030687,1.4710241297311921,-0.07435697945163279,0.8267709248221151,0.5332754106506337,0.17250992950287447
1.2541274129968307,-0.7771477405377101,-1.007992505914862,-0.884933038861775,0.5335931670082567,-1.3026537563479217,0.31305585792356855,-0.9353520030843929
1.0342036611317509,-0.8358668746924295,-1.0784814923424746,-0.6979523111956665,1.9365550434541554,-1.0951074911266707,1.4141536215588941,1.4386378524597514
-0.2780080583298913,-0.15472491849768497,0.6132541819202306,1.6954010029305222,-0.21465316709622265,0.0754534447211859,0.36811074610533484,0.4099089150572889
-1.4704835128872122,2.1000898330435382,0.3312982362097797,2.125456676562572,0.4400623752451967,0.6856394644716644,-0.9256791261661728,-0.3814210367907592
0.24980894614630003,-0.6655813856437434,-1.007992505914862,-0.8662349660951641,1.0480125217050862,0.3037543364645622,-0.26502046798497736,0.09337693431806966
0.789843936837218,-1.3056199479301842,-0.9375035194872492,-0.6979523111956665,-2.7399845446988405,-0.18190392415316553,3.341074707920714,-1.726681954932441
1.3763072751440972,-1.857579808984546,2.9393907340314507,-1.4084790763268789,0.2530007917190769,-1.2030315490417212,1.4416810656497774,0.8055738909813129
-0.5419165605679869,-0.5422712039188327,-0.9375035194872492,-0.6044619473626123,0.5803585628897866,1.507522674747819,0.8085498515594651,-0.6979530175299785
-0.971989675326365,1.3543568292786023,0.04934229049932885,0.6857050735335364,-0.027591583570102832,0.7063940909937895,-1.2009535670750042,1.3595048572749466
0.6676640746899515,-0.424832935609394,-1.0784814923424746,-0.6979523111956665,1.4689010846388557,-0.804542719816919,-0.2374930238940942,0.6473079006117033
1.6451029718680834,-0.9415613161709243,-1.007992505914862,-1.4645732946267114,-0.4952455423854024,-1.530954648091298,-1.3936456757111861,1.2803718620901419
-0.6518784365005268,0.31502815474006984,-0.30310264163873474,0.6670070007669255,-0.07435697945163279,1.0218644141300912,-1.2560084552567703,-0.22315504642114958
1.4007432475735504,-0.5422712039188327,-0.9375035194872492,-0.6979523111956665,0.06593920819295708,-1.717746286790424,0.31305585792356855,-0.9353520030843929
1.2541274129968307,-1.5992156187037811,-0.9375035194872492,-0.6979523111956665,-2.7399845446988405,-0.6385057076399181,1.964702503376557,-2.5180119067804894
